customerid,systemloanid,loannumber,loanamount,totaldue,termdays,closeddate,referredby,Convert_creationdate,Convert_approved_date,Convert_firstduedate,Convert_firstrepaiddate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,Age
8a85884e548fad6501549e6d40590168,301881962,10,30000,34400,30,11:23.0,No_referee,4/27/2017 7:54,4/27/2017 8:54,5/30/2017 0:00,5/27/2017 13:01,Savings,3.3538832,6.4825234,First Bank,Permanent,Graduate,33
8a85884e548fad6501549e6d40590168,301621250,1,10000,11500,15,02:16.0,No_referee,5/16/2016 11:39,5/16/2016 12:39,5/31/2016 0:00,5/28/2016 17:48,Savings,3.3538832,6.4825234,First Bank,Permanent,Graduate,33
8a85884e548fad6501549e6d40590168,301824962,7,20000,23800,30,03:04.0,No_referee,2/23/2017 13:41,2/23/2017 14:41,3/27/2017 0:00,2/28/2017 18:47,Savings,3.3538832,6.4825234,First Bank,Permanent,Graduate,33
8a85884e548fad6501549e6d40590168,301627148,2,10000,13000,30,34:39.0,No_referee,6/2/2016 7:58,6/2/2016 8:58,7/4/2016 0:00,6/28/2016 8:19,Savings,3.3538832,6.4825234,First Bank,Permanent,Graduate,33
8a85884e548fad6501549e6d40590168,301953111,12,30000,34500,30,21:53.0,No_referee,6/27/2017 8:12,6/27/2017 9:12,7/27/2017 0:00,7/27/2017 16:11,Savings,3.3538832,6.4825234,First Bank,Permanent,Graduate,33
8a85884e548fad6501549e6d40590168,301761195,5,20000,23800,30,27:16.0,No_referee,11/18/2016 10:53,11/18/2016 11:53,12/19/2016 0:00,12/16/2016 7:12,Savings,3.3538832,6.4825234,First Bank,Permanent,Graduate,33
8a85884e548fad6501549e6d40590168,301850279,9,20000,23800,30,24:44.0,No_referee,3/30/2017 16:06,3/30/2017 17:06,5/2/2017 0:00,4/26/2017 16:09,Savings,3.3538832,6.4825234,First Bank,Permanent,Graduate,33
8a85884e548fad6501549e6d40590168,301919822,11,30000,34500,30,03:34.0,No_referee,5/27/2017 16:54,5/27/2017 17:55,6/26/2017 0:00,6/22/2017 16:53,Savings,3.3538832,6.4825234,First Bank,Permanent,Graduate,33
8a858e035693e029015696c50f545a8b,301684718,1,10000,13000,30,27:39.0,No_referee,8/17/2016 15:46,8/17/2016 16:46,9/16/2016 0:00,9/14/2016 13:12,Savings,6.9244355,6.0021401,UBA,Self-Employed,Unknow,47
8a858e035693e029015696c50f545a8b,301794780,5,20000,21900,15,28:55.0,No_referee,1/16/2017 23:16,1/17/2017 0:16,2/2/2017 0:00,2/6/2017 19:13,Savings,6.9244355,6.0021401,UBA,Self-Employed,Unknow,47
8a858e035693e029015696c50f545a8b,301926577,7,15000,16687.5,15,23:51.0,No_referee,6/4/2017 6:02,6/4/2017 7:02,6/19/2017 0:00,6/20/2017 16:13,Savings,6.9244355,6.0021401,UBA,Self-Employed,Unknow,47
8a858e035693e029015696c50f545a8b,301751229,3,15000,16687.5,15,16:28.0,No_referee,10/28/2016 13:53,10/28/2016 14:53,11/14/2016 0:00,12/23/2016 0:00,Savings,6.9244355,6.0021401,UBA,Self-Employed,Unknow,47
8a858e035693e029015696c50f545a8b,301783489,4,20000,21900,15,43:17.0,No_referee,12/29/2016 10:23,12/29/2016 11:23,1/13/2017 0:00,1/9/2017 0:00,Savings,6.9244355,6.0021401,UBA,Self-Employed,Unknow,47
8a858e035693e029015696c50f545a8b,301720193,2,10000,11500,30,32:46.0,No_referee,9/19/2016 8:16,9/19/2016 9:16,10/19/2016 0:00,10/21/2016 16:17,Savings,6.9244355,6.0021401,UBA,Self-Employed,Unknow,47
8a858e035693e029015696c50f545a8b,301813462,6,10000,11450,15,31:29.0,No_referee,2/9/2017 11:48,2/9/2017 12:48,2/24/2017 0:00,2/27/2017 20:16,Savings,6.9244355,6.0021401,UBA,Self-Employed,Unknow,47
8a858e6b5d1885ce015d1894c8620d20,301966838,1,10000,13000,30,50:31.0,8a858f335c8d9723015c9cfffcce6261,7/6/2017 16:13,7/6/2017 17:13,8/7/2017 0:00,7/30/2017 7:40,Savings,7.4796501,9.078752,GT Bank,Unknown,Unknow,39
8a858f25584470aa01584da2a1db5663,301920217,5,10000,11500,15,37:48.0,No_referee,5/28/2017 10:43,5/28/2017 11:44,6/12/2017 0:00,6/6/2017 14:27,Savings,3.4245097,6.4350478,GT Bank,Permanent,Secondary,31
8a858f25584470aa01584da2a1db5663,301805065,4,10000,13000,30,57:24.0,No_referee,1/28/2017 13:20,1/28/2017 14:20,2/27/2017 0:00,3/3/2017 12:42,Savings,3.4245097,6.4350478,GT Bank,Permanent,Secondary,31
8a858f25584470aa01584da2a1db5663,301757118,1,10000,13000,30,07:38.0,No_referee,11/10/2016 9:47,11/10/2016 10:47,12/13/2016 0:00,11/13/2016 22:52,Savings,3.4245097,6.4350478,GT Bank,Permanent,Secondary,31
8a858f25584470aa01584da2a1db5663,301940274,6,10000,11500,15,49:38.0,No_referee,6/15/2017 20:20,6/15/2017 21:20,6/30/2017 0:00,7/11/2017 15:39,Savings,3.4245097,6.4350478,GT Bank,Permanent,Secondary,31
8a858f25584470aa01584da2a1db5663,301785175,3,10000,13000,30,31:06.0,No_referee,1/1/2017 8:33,1/1/2017 9:33,1/31/2017 0:00,1/28/2017 9:15,Savings,3.4245097,6.4350478,GT Bank,Permanent,Secondary,31
8a858f25584470aa01584da2a1db5663,301767225,2,10000,13000,30,51:56.0,No_referee,11/30/2016 14:00,11/30/2016 15:00,12/30/2016 0:00,12/24/2016 9:36,Savings,3.4245097,6.4350478,GT Bank,Permanent,Secondary,31
8a858ec95afc0922015b0edc17e34984,301931611,3,10000,13000,30,38:16.0,No_referee,6/8/2017 15:26,6/8/2017 16:26,7/10/2017 0:00,7/5/2017 13:28,Savings,3.3398355,7.1181071,GT Bank,Permanent,Unknow,37
8a858ec95afc0922015b0edc17e34984,301873304,1,10000,13000,30,53:31.0,No_referee,4/19/2017 12:16,4/19/2017 13:17,5/19/2017 0:00,5/15/2017 17:38,Savings,3.3398355,7.1181071,GT Bank,Permanent,Unknow,37
8a858ec95afc0922015b0edc17e34984,301908339,2,10000,13000,30,50:22.0,No_referee,5/15/2017 17:47,5/15/2017 18:47,6/14/2017 0:00,6/7/2017 17:40,Savings,3.3398355,7.1181071,GT Bank,Permanent,Unknow,37
8a858f045bc9690c015bca51755455a1,301931436,2,10000,13000,30,29:28.0,No_referee,6/8/2017 13:24,6/8/2017 14:24,7/10/2017 0:00,7/14/2017 0:00,Savings,3.4343567,6.6982717,GT Bank,Unknown,Unknow,42
8a858f045bc9690c015bca51755455a1,301887557,1,10000,13000,30,26:52.0,No_referee,5/2/2017 18:14,5/2/2017 19:14,6/1/2017 0:00,6/2/2017 8:16,Savings,3.4343567,6.6982717,GT Bank,Unknown,Unknow,42
8a858f465668e3d6015673c90e483f44,301675662,1,10000,11500,15,55:31.0,No_referee,8/10/2016 9:32,8/10/2016 10:33,8/25/2016 0:00,8/24/2016 16:40,Savings,8.5744302,12.0087925,Access Bank,Permanent,Unknow,34
8a858f465668e3d6015673c90e483f44,301948023,2,10000,11500,15,03:07.0,No_referee,6/22/2017 15:35,6/22/2017 16:36,7/7/2017 0:00,7/6/2017 17:52,Savings,8.5744302,12.0087925,Access Bank,Permanent,Unknow,34
8a858ffd5b391849015b392ab12c145c,301922602,1,10000,11500,15,25:43.0,No_referee,5/31/2017 7:23,5/31/2017 8:23,6/16/2017 0:00,6/15/2017 8:15,Savings,3.268195,6.67134,Access Bank,Unknown,Unknow,29
8a858ffd5b391849015b392ab12c145c,301942814,2,10000,13000,30,46:05.0,No_referee,6/18/2017 14:25,6/18/2017 15:25,7/18/2017 0:00,7/17/2017 15:35,Savings,3.268195,6.67134,Access Bank,Unknown,Unknow,29
8a858f6c570f2d6601570f4637b10cbc,301711674,1,10000,13000,30,03:57.0,No_referee,9/10/2016 15:46,9/10/2016 16:46,10/10/2016 0:00,10/7/2016 19:48,Other,3.295585,6.6692717,Access Bank,Permanent,Unknow,27
8a858f6c570f2d6601570f4637b10cbc,301786102,3,20000,23800,30,40:11.0,No_referee,1/3/2017 8:26,1/3/2017 9:26,2/2/2017 0:00,1/23/2017 10:25,Other,3.295585,6.6692717,Access Bank,Permanent,Unknow,27
8a858f6c570f2d6601570f4637b10cbc,301842985,6,30000,36800,60,54:16.0,No_referee,3/21/2017 8:13,3/21/2017 9:13,4/20/2017 0:00,4/21/2017 19:10,Other,3.295585,6.6692717,Access Bank,Permanent,Unknow,27
8a858f6c570f2d6601570f4637b10cbc,301799310,4,20000,23800,30,37:41.0,No_referee,1/23/2017 9:54,1/23/2017 10:54,2/22/2017 0:00,2/20/2017 11:22,Other,3.295585,6.6692717,Access Bank,Permanent,Unknow,27
8a858f6c570f2d6601570f4637b10cbc,301822308,5,20000,23800,30,10:48.0,No_referee,2/20/2017 10:53,2/20/2017 11:53,3/22/2017 0:00,3/21/2017 8:55,Other,3.295585,6.6692717,Access Bank,Permanent,Unknow,27
8a858f6c570f2d6601570f4637b10cbc,301769222,2,10000,13000,30,23:30.0,No_referee,12/4/2016 15:23,12/4/2016 16:23,1/3/2017 0:00,1/3/2017 9:08,Other,3.295585,6.6692717,Access Bank,Permanent,Unknow,27
8a858fa158f8ee8f0158ff1bb2b747e1,301919419,5,10000,13000,30,23:42.0,No_referee,5/27/2017 8:19,5/27/2017 9:19,6/26/2017 0:00,6/10/2017 8:13,Savings,3.3798937,6.4876911,Sterling Bank,Permanent,Unknow,26
8a858fa158f8ee8f0158ff1bb2b747e1,301828326,2,10000,11500,15,41:09.0,No_referee,2/28/2017 16:04,2/28/2017 17:04,3/15/2017 0:00,3/15/2017 0:14,Savings,3.3798937,6.4876911,Sterling Bank,Permanent,Unknow,26
8a858fa158f8ee8f0158ff1bb2b747e1,301852857,4,20000,21900,15,28:23.0,No_referee,4/2/2017 22:37,4/2/2017 23:37,4/17/2017 0:00,5/3/2017 13:13,Savings,3.3798937,6.4876911,Sterling Bank,Permanent,Unknow,26
8a858fa158f8ee8f0158ff1bb2b747e1,301846786,3,10000,11500,15,21:27.0,No_referee,3/26/2017 9:37,3/26/2017 10:38,4/10/2017 0:00,4/2/2017 14:06,Savings,3.3798937,6.4876911,Sterling Bank,Permanent,Unknow,26
8a858fa158f8ee8f0158ff1bb2b747e1,301935466,6,10000,13000,30,09:15.0,No_referee,6/12/2017 6:06,6/12/2017 7:07,7/12/2017 0:00,7/13/2017 12:59,Savings,3.3798937,6.4876911,Sterling Bank,Permanent,Unknow,26
8a858fa158f8ee8f0158ff1bb2b747e1,301774085,1,10000,11500,15,13:50.0,No_referee,12/14/2016 21:21,12/14/2016 22:22,12/29/2016 0:00,12/29/2016 0:50,Savings,3.3798937,6.4876911,Sterling Bank,Permanent,Unknow,26
8a858fb959b6dfec0159b700765e15e7,301812526,2,10000,11500,15,14:02.0,No_referee,2/8/2017 10:05,2/8/2017 11:05,2/23/2017 0:00,2/16/2017 14:58,Savings,6.6846548,12.1815947,GT Bank,Permanent,Unknow,47
8a858fb959b6dfec0159b700765e15e7,301837319,4,10000,13000,30,48:43.0,No_referee,3/13/2017 16:04,3/13/2017 17:04,4/12/2017 0:00,4/1/2017 14:33,Savings,6.6846548,12.1815947,GT Bank,Permanent,Unknow,47
8a858fb959b6dfec0159b700765e15e7,301852274,5,10000,12900,30,33:08.0,No_referee,4/2/2017 9:16,4/2/2017 10:16,5/2/2017 0:00,4/25/2017 9:17,Savings,6.6846548,12.1815947,GT Bank,Permanent,Unknow,47
8a858fb959b6dfec0159b700765e15e7,301913309,7,20000,23000,30,35:15.0,No_referee,5/19/2017 9:12,5/19/2017 10:12,6/19/2017 0:00,6/4/2017 7:25,Savings,6.6846548,12.1815947,GT Bank,Permanent,Unknow,47
8a858fb959b6dfec0159b700765e15e7,301888768,6,20000,21900,15,12:13.0,No_referee,5/3/2017 18:51,5/3/2017 19:51,5/18/2017 0:00,5/11/2017 11:57,Savings,6.6846548,12.1815947,GT Bank,Permanent,Unknow,47
8a858fb959b6dfec0159b700765e15e7,301823064,3,10000,11500,15,22:51.0,No_referee,2/21/2017 9:02,2/21/2017 10:02,3/8/2017 0:00,3/3/2017 11:07,Savings,6.6846548,12.1815947,GT Bank,Permanent,Unknow,47
8a858fb959b6dfec0159b700765e15e7,301797438,1,10000,13000,30,18:51.0,No_referee,1/20/2017 10:05,1/20/2017 11:05,2/20/2017 0:00,2/6/2017 20:03,Savings,6.6846548,12.1815947,GT Bank,Permanent,Unknow,47
8a858fb959b6dfec0159b700765e15e7,301929041,8,30000,34500,30,50:00.0,No_referee,6/6/2017 15:17,6/6/2017 16:17,7/6/2017 0:00,6/28/2017 22:39,Savings,6.6846548,12.1815947,GT Bank,Permanent,Unknow,47
8a8589045384bd830153966de1b77ab3,301875945,8,30000,34400,30,57:49.0,No_referee,4/21/2017 14:40,4/21/2017 15:40,5/22/2017 0:00,5/22/2017 11:42,Other,3.3119904,6.5064577,GT Bank,Self-Employed,Secondary,38
8a8589045384bd830153966de1b77ab3,301796935,6,30000,36800,60,29:21.0,No_referee,1/19/2017 16:00,1/19/2017 17:01,2/20/2017 0:00,2/20/2017 18:30,Other,3.3119904,6.5064577,GT Bank,Self-Employed,Secondary,38
8a8589045384bd830153966de1b77ab3,301739073,3,20000,24500,30,42:47.0,No_referee,10/7/2016 13:20,10/7/2016 14:20,11/7/2016 0:00,11/7/2016 13:27,Other,3.3119904,6.5064577,GT Bank,Self-Employed,Secondary,38
8a8589045384bd830153966de1b77ab3,301946040,10,40000,44000,30,06:34.0,No_referee,6/21/2017 7:47,6/21/2017 8:48,7/21/2017 0:00,7/24/2017 14:56,Other,3.3119904,6.5064577,GT Bank,Self-Employed,Secondary,38
8a8589045384bd830153966de1b77ab3,301915464,9,40000,44000,30,36:49.0,No_referee,5/22/2017 12:42,5/22/2017 13:43,6/21/2017 0:00,6/21/2017 8:26,Other,3.3119904,6.5064577,GT Bank,Self-Employed,Secondary,38
8a8589045384bd830153966de1b77ab3,301755710,4,20000,24500,30,01:32.0,No_referee,11/7/2016 14:36,11/7/2016 15:36,12/7/2016 0:00,12/7/2016 14:46,Other,3.3119904,6.5064577,GT Bank,Self-Employed,Secondary,38
8a8589045384bd830153966de1b77ab3,301711543,2,10000,13000,30,39:27.0,No_referee,9/10/2016 10:58,9/10/2016 11:58,10/10/2016 0:00,10/7/2016 13:24,Other,3.3119904,6.5064577,GT Bank,Self-Employed,Secondary,38
8a8589045384bd830153966de1b77ab3,301843111,7,30000,34400,30,04:16.0,No_referee,3/21/2017 10:35,3/21/2017 11:36,4/20/2017 0:00,4/19/2017 22:49,Other,3.3119904,6.5064577,GT Bank,Self-Employed,Secondary,38
8a8589045384bd830153966de1b77ab3,301674083,1,10000,13000,30,40:07.0,No_referee,8/9/2016 0:17,8/9/2016 1:17,9/8/2016 0:00,9/8/2016 16:25,Other,3.3119904,6.5064577,GT Bank,Self-Employed,Secondary,38
8a8589045384bd830153966de1b77ab3,301776568,5,20000,23800,30,27:33.0,No_referee,12/19/2016 14:53,12/19/2016 15:53,1/18/2017 0:00,1/18/2017 20:12,Other,3.3119904,6.5064577,GT Bank,Self-Employed,Secondary,38
8a858f3e5885ffa301588ccdf1b437ef,301890692,7,20000,23000,30,28:48.0,No_referee,5/5/2017 7:55,5/5/2017 8:55,6/5/2017 0:00,6/3/2017 9:18,Savings,3.2901421,6.5922769,Skye Bank,Permanent,Unknow,26
8a858f3e5885ffa301588ccdf1b437ef,301933375,9,30000,34500,30,51:27.0,No_referee,6/10/2017 0:48,6/10/2017 1:50,7/10/2017 0:00,7/7/2017 21:41,Savings,3.2901421,6.5922769,Skye Bank,Permanent,Unknow,26
8a858f3e5885ffa301588ccdf1b437ef,301812981,3,10000,13000,30,20:47.0,No_referee,2/8/2017 19:39,2/8/2017 20:39,3/10/2017 0:00,3/11/2017 2:05,Savings,3.2901421,6.5922769,Skye Bank,Permanent,Unknow,26
8a858f3e5885ffa301588ccdf1b437ef,301858683,5,10000,11450,15,42:38.0,No_referee,4/7/2017 1:31,4/7/2017 2:31,4/24/2017 0:00,4/15/2017 3:27,Savings,3.2901421,6.5922769,Skye Bank,Permanent,Unknow,26
8a858f3e5885ffa301588ccdf1b437ef,301774193,1,10000,13000,30,12:58.0,No_referee,12/15/2016 5:36,12/15/2016 6:37,1/16/2017 0:00,1/5/2017 19:57,Savings,3.2901421,6.5922769,Skye Bank,Permanent,Unknow,26
8a858f3e5885ffa301588ccdf1b437ef,301836163,4,15000,18350,30,10:50.0,No_referee,3/11/2017 17:59,3/11/2017 19:00,4/10/2017 0:00,4/6/2017 18:55,Savings,3.2901421,6.5922769,Skye Bank,Permanent,Unknow,26
8a858f3e5885ffa301588ccdf1b437ef,301868931,6,20000,23800,30,44:03.0,No_referee,4/15/2017 2:49,4/15/2017 3:49,5/15/2017 0:00,5/5/2017 8:28,Savings,3.2901421,6.5922769,Skye Bank,Permanent,Unknow,26
8a858f3e5885ffa301588ccdf1b437ef,301788068,2,10000,13000,30,19:43.0,No_referee,1/6/2017 3:59,1/6/2017 4:59,2/6/2017 0:00,2/7/2017 10:04,Savings,3.2901421,6.5922769,Skye Bank,Permanent,Unknow,26
8a858f3e5885ffa301588ccdf1b437ef,301927150,8,20000,23000,30,39:41.0,No_referee,6/4/2017 21:36,6/4/2017 22:37,7/4/2017 0:00,6/10/2017 1:25,Savings,3.2901421,6.5922769,Skye Bank,Permanent,Unknow,26
8a858f5b5bee1b11015bf1f46fee071a,301932169,2,10000,13000,30,07:10.0,8a858ee25b34d796015b37d2907d394d,6/9/2017 4:03,6/9/2017 5:04,7/10/2017 0:00,7/10/2017 15:57,Savings,3.8652022,7.3678515,FCMB,Permanent,Unknow,37
8a858f5b5bee1b11015bf1f46fee071a,301899142,1,10000,13000,30,23:13.0,8a858ee25b34d796015b37d2907d394d,5/10/2017 11:05,5/10/2017 12:06,6/12/2017 0:00,6/5/2017 15:13,Savings,3.8652022,7.3678515,FCMB,Permanent,Unknow,37
8a858fcb5ca240f7015ca5ca808f4285,301938738,1,10000,13000,30,27:08.0,No_referee,6/14/2017 15:50,6/14/2017 16:51,7/17/2017 0:00,6/19/2017 17:16,Savings,3.3883341,6.4522005,First Bank,Permanent,Unknow,37
8a858ea8580b1fee015814d9ce7f41ec,301909248,8,40000,44000,30,25:04.0,No_referee,5/16/2017 10:01,5/16/2017 11:03,6/15/2017 0:00,6/14/2017 13:14,Other,3.3170162,7.1612409,FCMB,Permanent,Graduate,26
8a858ea8580b1fee015814d9ce7f41ec,301817438,5,20000,23800,30,08:16.0,No_referee,2/15/2017 8:02,2/15/2017 9:02,3/17/2017 0:00,3/16/2017 16:15,Other,3.3170162,7.1612409,FCMB,Permanent,Graduate,26
8a858ea8580b1fee015814d9ce7f41ec,301794939,4,20000,23800,30,00:23.0,No_referee,1/17/2017 7:28,1/17/2017 8:29,2/16/2017 0:00,2/15/2017 8:45,Other,3.3170162,7.1612409,FCMB,Permanent,Graduate,26
8a858ea8580b1fee015814d9ce7f41ec,301871199,7,30000,36800,60,23:33.0,No_referee,4/17/2017 14:14,4/17/2017 15:14,5/17/2017 0:00,5/16/2017 10:08,Other,3.3170162,7.1612409,FCMB,Permanent,Graduate,26
8a858ea8580b1fee015814d9ce7f41ec,301760830,2,10000,13000,30,09:11.0,No_referee,11/17/2016 15:30,11/17/2016 16:30,12/19/2016 0:00,12/17/2016 11:54,Other,3.3170162,7.1612409,FCMB,Permanent,Graduate,26
8a858ea8580b1fee015814d9ce7f41ec,301839992,6,20000,23800,30,46:53.0,No_referee,3/17/2017 5:59,3/17/2017 6:59,4/17/2017 0:00,4/16/2017 11:31,Other,3.3170162,7.1612409,FCMB,Permanent,Graduate,26
8a858ea8580b1fee015814d9ce7f41ec,301751848,1,10000,11500,15,33:18.0,No_referee,10/30/2016 9:09,10/30/2016 10:10,11/14/2016 0:00,11/11/2016 12:18,Other,3.3170162,7.1612409,FCMB,Permanent,Graduate,26
8a858ea8580b1fee015814d9ce7f41ec,301776126,3,10000,13000,30,22:00.0,No_referee,12/18/2016 16:52,12/18/2016 17:52,1/17/2017 0:00,1/16/2017 18:04,Other,3.3170162,7.1612409,FCMB,Permanent,Graduate,26
8a858ea8580b1fee015814d9ce7f41ec,301938497,9,40000,44000,30,51:05.0,No_referee,6/14/2017 12:39,6/14/2017 13:39,7/14/2017 0:00,7/20/2017 11:40,Other,3.3170162,7.1612409,FCMB,Permanent,Graduate,26
8a858e7c588604a401589940135a58fd,301764419,1,10000,13000,30,53:39.0,No_referee,11/25/2016 7:37,11/25/2016 8:37,12/27/2016 0:00,12/21/2016 20:38,Savings,7.0094895,5.3939828,EcoBank,Permanent,Unknow,26
8a858e7c588604a401589940135a58fd,301876349,5,10000,13000,30,39:29.0,No_referee,4/21/2017 21:39,4/21/2017 22:40,5/22/2017 0:00,6/2/2017 21:29,Savings,7.0094895,5.3939828,EcoBank,Permanent,Unknow,26
8a858e7c588604a401589940135a58fd,301833695,4,10000,13000,30,32:37.0,No_referee,3/8/2017 3:17,3/8/2017 4:19,4/7/2017 0:00,4/5/2017 16:17,Savings,7.0094895,5.3939828,EcoBank,Permanent,Unknow,26
8a858e7c588604a401589940135a58fd,301926202,6,10000,13000,30,09:43.0,No_referee,6/3/2017 15:01,6/3/2017 16:01,7/3/2017 0:00,7/2/2017 15:59,Savings,7.0094895,5.3939828,EcoBank,Permanent,Unknow,26
8a858e7c588604a401589940135a58fd,301778667,2,10000,13000,30,40:21.0,No_referee,12/22/2016 5:33,12/22/2016 6:33,1/23/2017 0:00,1/23/2017 12:25,Savings,7.0094895,5.3939828,EcoBank,Permanent,Unknow,26
8a858e7c588604a401589940135a58fd,301800301,3,10000,13000,30,23:34.0,No_referee,1/24/2017 5:00,1/24/2017 6:00,2/23/2017 0:00,3/1/2017 20:08,Savings,7.0094895,5.3939828,EcoBank,Permanent,Unknow,26
8a858eac5ad81473015adb5e13740d62,301954164,5,20000,24500,30,14:05.0,No_referee,6/28/2017 5:59,6/28/2017 7:00,7/28/2017 0:00,7/27/2017 18:03,Savings,3.3434568,6.5717364,GT Bank,Permanent,Unknow,34
8a858eac5ad81473015adb5e13740d62,301900953,3,10000,11500,15,45:04.0,No_referee,5/11/2017 10:06,5/11/2017 11:06,5/26/2017 0:00,5/24/2017 14:29,Savings,3.3434568,6.5717364,GT Bank,Permanent,Unknow,34
8a858eac5ad81473015adb5e13740d62,301852189,2,10000,13000,30,22:50.0,No_referee,4/2/2017 6:21,4/2/2017 7:21,5/2/2017 0:00,4/27/2017 12:07,Savings,3.3434568,6.5717364,GT Bank,Permanent,Unknow,34
8a858eac5ad81473015adb5e13740d62,301841204,1,10000,13000,30,05:29.0,No_referee,3/18/2017 15:24,3/18/2017 16:25,4/17/2017 0:00,4/2/2017 6:50,Savings,3.3434568,6.5717364,GT Bank,Permanent,Unknow,34
8a858eac5ad81473015adb5e13740d62,301922174,4,20000,24500,30,52:01.0,No_referee,5/30/2017 16:34,5/30/2017 17:34,6/29/2017 0:00,6/27/2017 0:41,Savings,3.3434568,6.5717364,GT Bank,Permanent,Unknow,34
8a858f305c8dd672015c93b1db645db4,301934783,1,10000,13000,30,23:46.0,No_referee,6/11/2017 12:14,6/11/2017 13:15,7/13/2017 0:00,7/12/2017 17:13,Savings,5.2966283,7.593965,Heritage Bank,Permanent,Unknow,43
8a858e345bd96da8015be74e2d845157,301895345,1,10000,13000,30,01:43.0,8a858fa45bd95e9a015be727fa9c001c,5/8/2017 11:00,5/8/2017 13:00,6/7/2017 0:00,6/6/2017 18:51,Savings,3.3721168,6.640538,UBA,Permanent,Unknow,43
8a858f685b5dadef015b5daef51a007e,301906991,2,10000,11500,15,46:14.0,No_referee,5/15/2017 5:55,5/15/2017 6:55,5/30/2017 0:00,5/31/2017 10:36,Savings,7.1167713,6.2437084,Diamond Bank,Permanent,Unknow,38
8a858f685b5dadef015b5daef51a007e,301864846,1,10000,11500,15,29:38.0,No_referee,4/11/2017 16:38,4/11/2017 17:38,4/28/2017 0:00,4/28/2017 12:14,Savings,7.1167713,6.2437084,Diamond Bank,Permanent,Unknow,38
8a858f685b5dadef015b5daef51a007e,301923935,3,10000,11500,15,32:24.0,No_referee,6/1/2017 12:29,6/1/2017 13:29,6/16/2017 0:00,7/5/2017 10:22,Savings,7.1167713,6.2437084,Diamond Bank,Permanent,Unknow,38
8a858fd25a1dc72f015a1dcba1230448,301923538,12,40000,44000,30,41:21.0,No_referee,6/1/2017 6:12,6/1/2017 7:12,7/3/2017 0:00,7/2/2017 22:31,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858fd25a1dc72f015a1dcba1230448,301857509,6,10000,11500,15,11:14.0,No_referee,4/6/2017 8:27,4/6/2017 9:28,4/21/2017 0:00,4/6/2017 22:56,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858fd25a1dc72f015a1dcba1230448,301817503,2,10000,11500,15,04:35.0,No_referee,2/15/2017 9:04,2/15/2017 10:04,3/2/2017 0:00,2/24/2017 14:49,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858fd25a1dc72f015a1dcba1230448,301858985,7,10000,11450,15,23:33.0,No_referee,4/7/2017 9:58,4/7/2017 10:58,4/24/2017 0:00,4/7/2017 15:08,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858fd25a1dc72f015a1dcba1230448,301885583,10,30000,34400,30,15:31.0,No_referee,5/1/2017 5:49,5/1/2017 6:49,5/31/2017 0:00,5/30/2017 16:05,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858fd25a1dc72f015a1dcba1230448,301923129,11,10000,10750,15,52:25.0,No_referee,5/31/2017 15:53,5/31/2017 16:53,6/15/2017 0:00,6/1/2017 6:42,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858fd25a1dc72f015a1dcba1230448,301859457,8,10000,11450,15,57:53.0,No_referee,4/7/2017 14:35,4/7/2017 15:35,4/24/2017 0:00,4/7/2017 16:42,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858fd25a1dc72f015a1dcba1230448,301850315,5,10000,11500,15,37:31.0,No_referee,3/30/2017 16:36,3/30/2017 17:36,4/14/2017 0:00,4/5/2017 19:22,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858fd25a1dc72f015a1dcba1230448,301827487,4,20000,21900,15,24:05.0,No_referee,2/27/2017 16:06,2/27/2017 17:06,3/14/2017 0:00,3/28/2017 16:08,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858fd25a1dc72f015a1dcba1230448,301813182,1,10000,11500,15,39:50.0,No_referee,2/9/2017 5:16,2/9/2017 6:16,2/24/2017 0:00,2/15/2017 9:24,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858fd25a1dc72f015a1dcba1230448,301859583,9,30000,36800,60,43:56.0,No_referee,4/7/2017 16:03,4/7/2017 17:03,5/8/2017 0:00,5/1/2017 6:28,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858fd25a1dc72f015a1dcba1230448,301825698,3,10000,11500,15,57:56.0,No_referee,2/24/2017 15:07,2/24/2017 16:07,3/13/2017 0:00,2/27/2017 16:42,Savings,7.0453072,4.8119016,Skye Bank,Permanent,Unknow,29
8a858e935cedfe55015cee23feae1e84,301955318,1,10000,11500,15,58:42.0,No_referee,6/28/2017 18:59,6/28/2017 20:00,7/13/2017 0:00,7/14/2017 12:48,Savings,7.5641649,11.2020924,Diamond Bank,Permanent,Unknow,37
