customerid,systemloanid,loannumber,loanamount,totaldue,termdays,closeddate,referredby,Convert_creationdate,Convert_approved_date,Convert_firstduedate,Convert_firstrepaiddate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,Age,Status
8a858f03582604ff0158260fcc730548,301920437,8,20000,24500,30,32:43.0,No_referee,5/28/2017 16:53,5/28/2017 17:53,6/28/2017 0:00,6/28/2017 12:22,Other,3.4085368,6.4281638,First Bank,Permanent,Graduate,34,1
8a858f03582604ff0158260fcc730548,301821068,4,10000,11500,15,33:33.0,No_referee,2/18/2017 13:51,2/18/2017 14:51,3/6/2017 0:00,3/3/2017 9:18,Other,3.4085368,6.4281638,First Bank,Permanent,Graduate,34,0
8a858f03582604ff0158260fcc730548,301797413,3,10000,11500,15,56:58.0,No_referee,1/20/2017 9:51,1/20/2017 10:51,2/6/2017 0:00,2/6/2017 0:21,Other,3.4085368,6.4281638,First Bank,Permanent,Graduate,34,1
8a858f03582604ff0158260fcc730548,301954906,9,20000,24500,30,19:40.0,No_referee,6/28/2017 14:17,6/28/2017 15:17,7/28/2017 0:00,7/28/2017 20:09,Other,3.4085368,6.4281638,First Bank,Permanent,Graduate,34,1
8a858f03582604ff0158260fcc730548,301832621,5,20000,21900,15,46:27.0,No_referee,3/6/2017 16:17,3/6/2017 17:17,3/21/2017 0:00,3/30/2017 18:31,Other,3.4085368,6.4281638,First Bank,Permanent,Graduate,34,1
8a858f03582604ff0158260fcc730548,301781441,2,10000,13000,30,41:32.0,No_referee,12/25/2016 22:31,12/25/2016 23:31,1/24/2017 0:00,1/17/2017 21:26,Other,3.4085368,6.4281638,First Bank,Permanent,Graduate,34,0
8a858f03582604ff0158260fcc730548,301852296,6,10000,13000,30,10:07.0,No_referee,4/2/2017 10:13,4/2/2017 11:13,5/2/2017 0:00,4/29/2017 11:54,Other,3.4085368,6.4281638,First Bank,Permanent,Graduate,34,0
8a858f03582604ff0158260fcc730548,301753606,1,10000,13000,30,45:32.0,No_referee,11/2/2016 17:22,11/2/2016 18:22,12/5/2016 0:00,12/7/2016 11:30,Other,3.4085368,6.4281638,First Bank,Permanent,Graduate,34,1
8a858f03582604ff0158260fcc730548,301887010,7,10000,13000,30,22:15.0,No_referee,5/2/2017 11:03,5/2/2017 12:03,6/1/2017 0:00,5/26/2017 23:12,Other,3.4085368,6.4281638,First Bank,Permanent,Graduate,34,0
8a858f085b905684015b906e73a01478,301916890,2,10000,13000,30,01:54.0,No_referee,5/24/2017 6:18,5/24/2017 7:18,6/23/2017 0:00,6/23/2017 4:35,Savings,3.2934205,6.6400639,FCMB,Permanent,Unknow,37,1
8a858f085b905684015b906e73a01478,301955292,3,10000,13000,30,23:21.0,No_referee,6/28/2017 18:34,6/28/2017 19:34,7/28/2017 0:00,7/28/2017 1:47,Savings,3.2934205,6.6400639,FCMB,Permanent,Unknow,37,1
8a858f085b905684015b906e73a01478,301878982,1,10000,13000,30,25:55.0,No_referee,4/24/2017 15:58,4/24/2017 16:58,5/24/2017 0:00,5/24/2017 3:51,Savings,3.2934205,6.6400639,FCMB,Permanent,Unknow,37,1
8a858f2656e154de0156e3a87cdc45fb,301918988,3,20000,24500,30,46:40.0,No_referee,5/26/2017 15:02,5/26/2017 16:02,6/26/2017 0:00,6/20/2017 12:36,Other,5.6140915,6.3906691,UBA,Student,Unknow,26,0
8a858f2656e154de0156e3a87cdc45fb,301701657,1,10000,13000,30,25:41.0,No_referee,9/1/2016 2:53,9/1/2016 3:53,10/3/2016 0:00,10/4/2016 15:10,Other,5.6140915,6.3906691,UBA,Student,Unknow,26,1
8a858f2656e154de0156e3a87cdc45fb,301883618,2,10000,13000,30,56:06.0,No_referee,4/28/2017 15:08,4/28/2017 16:08,5/30/2017 0:00,5/26/2017 15:45,Other,5.6140915,6.3906691,UBA,Student,Unknow,26,0
8a858f2656e154de0156e3a87cdc45fb,301945141,4,20000,24500,30,06:06.0,No_referee,6/20/2017 15:03,6/20/2017 16:04,7/20/2017 0:00,7/17/2017 7:55,Other,5.6140915,6.3906691,UBA,Student,Unknow,26,0
8a858f4655ca643c0155cbc4e13945cc,301737932,5,30000,34500,30,57:53.0,No_referee,10/6/2016 8:40,10/6/2016 9:40,11/7/2016 0:00,11/8/2016 11:42,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,1
8a858f4655ca643c0155cbc4e13945cc,301686961,3,20000,24500,30,06:43.0,No_referee,8/19/2016 9:08,8/19/2016 10:09,9/19/2016 0:00,9/17/2016 9:06,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,0
8a858f4655ca643c0155cbc4e13945cc,301778772,8,30000,34400,30,22:48.0,No_referee,12/22/2016 7:52,12/22/2016 8:52,1/23/2017 0:00,1/26/2017 16:07,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,1
8a858f4655ca643c0155cbc4e13945cc,301674835,2,10000,13000,30,22:52.0,No_referee,8/9/2016 15:26,8/9/2016 16:26,9/8/2016 0:00,8/19/2016 9:07,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,0
8a858f4655ca643c0155cbc4e13945cc,301830101,10,40000,44800,30,01:43.0,No_referee,3/2/2017 16:31,3/2/2017 17:32,4/3/2017 0:00,4/6/2017 12:46,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,1
8a858f4655ca643c0155cbc4e13945cc,301857808,11,40000,44800,30,39:40.0,No_referee,4/6/2017 12:09,4/6/2017 13:09,5/8/2017 0:00,5/5/2017 16:24,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,0
8a858f4655ca643c0155cbc4e13945cc,301923147,13,40000,44000,30,22:34.0,No_referee,5/31/2017 16:11,5/31/2017 17:11,6/30/2017 0:00,6/26/2017 17:12,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,0
8a858f4655ca643c0155cbc4e13945cc,301720372,4,20000,24500,30,11:17.0,No_referee,9/19/2016 10:20,9/19/2016 11:20,10/19/2016 0:00,10/5/2016 21:56,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,0
8a858f4655ca643c0155cbc4e13945cc,301952579,14,40000,44000,30,30:17.0,No_referee,6/26/2017 16:50,6/26/2017 17:50,7/26/2017 0:00,7/5/2017 15:20,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,0
8a858f4655ca643c0155cbc4e13945cc,301756096,6,30000,34500,30,51:03.0,No_referee,11/8/2016 10:58,11/8/2016 11:58,12/8/2016 0:00,12/5/2016 11:35,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,0
8a858f4655ca643c0155cbc4e13945cc,301804536,9,30000,34400,30,26:47.0,No_referee,1/27/2017 19:39,1/27/2017 20:39,2/27/2017 0:00,3/2/2017 17:11,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,1
8a858f4655ca643c0155cbc4e13945cc,301769426,7,30000,34400,30,01:48.0,No_referee,12/5/2016 11:07,12/5/2016 12:36,1/4/2017 0:00,12/22/2016 7:46,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,0
8a858f4655ca643c0155cbc4e13945cc,301649739,1,10000,13000,30,24:16.0,No_referee,7/12/2016 5:43,7/12/2016 6:43,8/11/2016 0:00,8/9/2016 16:09,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,0
8a858f4655ca643c0155cbc4e13945cc,301891449,12,40000,44000,30,30:48.0,No_referee,5/5/2017 15:49,5/5/2017 16:49,6/5/2017 0:00,5/31/2017 13:20,Other,12.4805166,9.2099548,GT Bank,Permanent,Unknow,31,0
8a858f60560bc43d01561d94abd91c48,301936690,2,10000,13000,30,18:18.0,No_referee,6/12/2017 22:42,6/12/2017 23:43,7/12/2017 0:00,6/26/2017 23:08,Savings,3.9036073,7.3393735,GT Bank,Permanent,Unknow,34,0
8a858f60560bc43d01561d94abd91c48,301888537,1,10000,13000,30,43:47.0,No_referee,5/3/2017 15:21,5/3/2017 16:22,6/2/2017 0:00,5/25/2017 7:33,Savings,3.9036073,7.3393735,GT Bank,Permanent,Unknow,34,0
8a858f60560bc43d01561d94abd91c48,301953012,3,10000,13000,30,42:56.0,No_referee,6/27/2017 6:41,6/27/2017 7:41,7/27/2017 0:00,7/13/2017 22:32,Savings,3.9036073,7.3393735,GT Bank,Permanent,Unknow,34,0
8a858f7e564ad338015654d3a5c242a5,301919279,6,20000,24500,30,26:13.0,No_referee,5/26/2017 23:52,5/27/2017 0:53,6/26/2017 0:00,6/6/2017 9:16,Other,8.6713276,9.0830135,GT Bank,Permanent,Unknow,31,0
8a858f7e564ad338015654d3a5c242a5,301835124,3,10000,13000,30,52:36.0,No_referee,3/9/2017 22:29,3/9/2017 23:29,4/10/2017 0:00,4/4/2017 15:37,Other,8.6713276,9.0830135,GT Bank,Permanent,Unknow,31,0
8a858f7e564ad338015654d3a5c242a5,301855399,4,10000,13000,30,48:55.0,No_referee,4/4/2017 20:40,4/4/2017 21:41,5/4/2017 0:00,5/3/2017 12:33,Other,8.6713276,9.0830135,GT Bank,Permanent,Unknow,31,0
8a858f7e564ad338015654d3a5c242a5,301814636,2,10000,13000,30,52:42.0,No_referee,2/10/2017 23:07,2/11/2017 0:07,3/13/2017 0:00,3/8/2017 11:37,Other,8.6713276,9.0830135,GT Bank,Permanent,Unknow,31,0
8a858f7e564ad338015654d3a5c242a5,301930416,7,20000,24500,30,13:45.0,No_referee,6/7/2017 16:59,6/7/2017 17:59,7/7/2017 0:00,7/5/2017 18:03,Other,8.6713276,9.0830135,GT Bank,Permanent,Unknow,31,0
8a858f7e564ad338015654d3a5c242a5,301793241,1,10000,13000,30,20:59.0,No_referee,1/14/2017 9:47,1/14/2017 10:47,2/13/2017 0:00,2/3/2017 22:05,Other,8.6713276,9.0830135,GT Bank,Permanent,Unknow,31,0
8a858f7e564ad338015654d3a5c242a5,301889428,5,20000,24500,30,36:21.0,No_referee,5/4/2017 11:51,5/4/2017 12:51,6/5/2017 0:00,5/26/2017 20:26,Other,8.6713276,9.0830135,GT Bank,Permanent,Unknow,31,0
8a858f9158aff6a30158b5f2ff887585,301862302,6,20000,23800,30,39:48.0,No_referee,4/10/2017 11:11,4/10/2017 12:11,5/10/2017 0:00,5/9/2017 20:24,Savings,3.5579715,6.4634231,GT Bank,Permanent,Unknow,45,0
8a858f9158aff6a30158b5f2ff887585,301767307,1,10000,11500,15,40:58.0,No_referee,11/30/2016 16:07,11/30/2016 17:07,12/16/2016 0:00,12/14/2016 7:25,Savings,3.5579715,6.4634231,GT Bank,Permanent,Unknow,45,0
8a858f9158aff6a30158b5f2ff887585,301773695,2,10000,13000,30,02:24.0,No_referee,12/14/2016 13:39,12/14/2016 14:39,1/13/2017 0:00,1/13/2017 0:34,Savings,3.5579715,6.4634231,GT Bank,Permanent,Unknow,45,1
8a858f9158aff6a30158b5f2ff887585,301840565,5,20000,23800,30,46:35.0,No_referee,3/17/2017 16:13,3/17/2017 17:13,4/17/2017 0:00,4/6/2017 8:31,Savings,3.5579715,6.4634231,GT Bank,Permanent,Unknow,45,0
8a858f9158aff6a30158b5f2ff887585,301815901,4,20000,23800,30,21:57.0,No_referee,2/13/2017 9:28,2/13/2017 10:29,3/15/2017 0:00,3/13/2017 21:06,Savings,3.5579715,6.4634231,GT Bank,Permanent,Unknow,45,0
8a858f9158aff6a30158b5f2ff887585,301953732,8,20000,22250,15,26:38.0,No_referee,6/27/2017 16:14,6/27/2017 17:15,7/12/2017 0:00,7/11/2017 13:16,Savings,3.5579715,6.4634231,GT Bank,Permanent,Unknow,45,0
8a858f9158aff6a30158b5f2ff887585,301899649,7,30000,34500,30,09:30.0,No_referee,5/10/2017 15:34,5/10/2017 16:34,6/9/2017 0:00,6/13/2017 12:59,Savings,3.5579715,6.4634231,GT Bank,Permanent,Unknow,45,1
8a858f9158aff6a30158b5f2ff887585,301792676,3,10000,13000,30,03:58.0,No_referee,1/13/2017 10:20,1/13/2017 11:20,2/13/2017 0:00,2/11/2017 14:48,Savings,3.5579715,6.4634231,GT Bank,Permanent,Unknow,45,0
8a858f995a4762a5015a4c25b0ea01c3,301867766,3,10000,13000,30,04:20.0,No_referee,4/13/2017 21:00,4/13/2017 22:00,5/15/2017 0:00,4/26/2017 10:49,Savings,5.3269784,7.799699,Access Bank,Permanent,Unknow,57,0
8a858f995a4762a5015a4c25b0ea01c3,301920228,5,20000,24500,30,03:41.0,No_referee,5/28/2017 11:11,5/28/2017 12:11,6/27/2017 0:00,6/19/2017 11:53,Savings,5.3269784,7.799699,Access Bank,Permanent,Unknow,57,0
8a858f995a4762a5015a4c25b0ea01c3,301883811,4,20000,23800,30,37:00.0,No_referee,4/28/2017 17:42,4/28/2017 18:42,5/30/2017 0:00,5/28/2017 11:26,Savings,5.3269784,7.799699,Access Bank,Permanent,Unknow,57,0
8a858f995a4762a5015a4c25b0ea01c3,301835722,2,10000,13000,30,35:18.0,No_referee,3/10/2017 17:38,3/10/2017 18:38,4/10/2017 0:00,4/3/2017 13:20,Savings,5.3269784,7.799699,Access Bank,Permanent,Unknow,57,0
8a858f995a4762a5015a4c25b0ea01c3,301820136,1,10000,13000,30,49:14.0,No_referee,2/17/2017 13:46,2/17/2017 14:46,3/20/2017 0:00,3/10/2017 15:34,Savings,5.3269784,7.799699,Access Bank,Permanent,Unknow,57,0
8a858fae5b49223f015b499e1cf9485b,301865971,1,10000,11500,15,02:34.0,No_referee,4/12/2017 14:02,4/12/2017 15:02,4/28/2017 0:00,4/20/2017 15:47,Savings,3.2643932,6.5667918,GT Bank,Unknown,Unknow,35,0
8a858fae5b49223f015b499e1cf9485b,301902594,2,10000,11500,15,28:30.0,No_referee,5/12/2017 7:23,5/12/2017 8:23,5/30/2017 0:00,6/8/2017 9:18,Savings,3.2643932,6.5667918,GT Bank,Unknown,Unknow,35,1
8a858fae5b49223f015b499e1cf9485b,301931958,3,10000,13000,30,15:57.0,No_referee,6/8/2017 20:14,6/8/2017 21:14,7/10/2017 0:00,7/17/2017 16:05,Savings,3.2643932,6.5667918,GT Bank,Unknown,Unknow,35,1
8a858fb15b34a708015b350c4a1a58d2,301936637,2,10000,13000,30,27:32.0,No_referee,6/12/2017 21:43,6/12/2017 22:43,7/12/2017 0:00,6/23/2017 23:17,Current,3.9074055,6.8171079,UBA,Permanent,Unknow,33,0
8a858fb15b34a708015b350c4a1a58d2,301949864,3,10000,13000,30,38:21.0,No_referee,6/23/2017 22:38,6/23/2017 23:38,7/24/2017 0:00,7/24/2017 20:28,Current,3.9074055,6.8171079,UBA,Permanent,Unknow,33,1
8a858fb15b34a708015b350c4a1a58d2,301900365,1,10000,13000,30,59:14.0,No_referee,5/11/2017 1:25,5/11/2017 2:25,6/12/2017 0:00,6/12/2017 20:49,Current,3.9074055,6.8171079,UBA,Permanent,Unknow,33,1
8a858e1d5cd58f9e015ceda4bdb63673,301954751,1,10000,11500,15,08:26.0,No_referee,6/28/2017 12:38,6/28/2017 13:39,7/13/2017 0:00,7/10/2017 13:58,Savings,3.2858723,6.5824439,Access Bank,Unemployed,Unknow,35,0
8a858e395cb1d4d9015cb236b4811cbc,301957201,1,10000,13000,30,07:44.0,No_referee,6/30/2017 7:01,6/30/2017 8:02,7/31/2017 0:00,7/28/2017 6:57,Savings,3.1727935,6.6832653,First Bank,Unknown,Unknow,54,0
8a858e5b5bd99460015bdf725e143ff4,301927361,2,10000,13000,30,43:23.0,No_referee,6/5/2017 8:00,6/5/2017 9:00,7/5/2017 0:00,7/5/2017 4:42,Savings,3.70037,7.3943183,Access Bank,Permanent,Unknow,35,1
8a858e5b5bd99460015bdf725e143ff4,301895746,1,10000,13000,30,57:34.0,No_referee,5/8/2017 14:53,5/8/2017 15:53,6/7/2017 0:00,6/5/2017 8:47,Savings,3.70037,7.3943183,Access Bank,Permanent,Unknow,35,0
8a858e885c17687c015c19eead6338fd,301914007,1,10000,13000,30,23:16.0,8a858ff85bd93919015bda56605652bd,5/20/2017 7:16,5/20/2017 8:18,6/19/2017 0:00,6/5/2017 14:13,Savings,3.345346,6.5617308,GT Bank,Permanent,Unknow,41,0
8a858e885c17687c015c19eead6338fd,301928138,2,10000,13000,30,43:37.0,8a858ff85bd93919015bda56605652bd,6/5/2017 19:21,6/5/2017 20:21,7/5/2017 0:00,7/5/2017 4:51,Savings,3.345346,6.5617308,GT Bank,Permanent,Unknow,41,1
8a858ea555d9e6020155f489c9b237f8,301877130,1,10000,13000,30,00:08.0,No_referee,4/22/2017 17:28,4/22/2017 18:29,5/22/2017 0:00,5/22/2017 2:07,Savings,3.8701435,7.3979258,GT Bank,Permanent,Unknow,37,1
8a858ea555d9e6020155f489c9b237f8,301943592,2,10000,11500,15,23:30.0,No_referee,6/19/2017 11:58,6/19/2017 12:58,7/4/2017 0:00,7/4/2017 9:13,Savings,3.8701435,7.3979258,GT Bank,Permanent,Unknow,37,1
8a858eb85c1be44c015c1c4b667d25ee,301932629,2,10000,13000,30,45:57.0,No_referee,6/9/2017 11:31,6/9/2017 12:31,7/10/2017 0:00,6/27/2017 17:35,Savings,3.35763,6.668355,GT Bank,Permanent,Unknow,32,0
8a858eb85c1be44c015c1c4b667d25ee,301912843,1,10000,11500,15,56:28.0,No_referee,5/18/2017 16:24,5/18/2017 17:26,6/2/2017 0:00,5/24/2017 15:41,Savings,3.35763,6.668355,GT Bank,Permanent,Unknow,32,0
8a858ed35cc5ce51015cc60f40f522b4,301945239,1,10000,11500,15,26:20.0,8a858edc59ee87640159eeb9774f1aa7,6/20/2017 15:56,6/20/2017 16:58,7/6/2017 0:00,6/30/2017 13:16,Savings,3.2205031,6.5319046,GT Bank,Permanent,Unknow,35,0
8a858f2e5c699f3a015c6cf27a036477,301927665,1,10000,13000,30,46:56.0,8a858fc55b2548dd015b286e452c678c,6/5/2017 12:28,6/5/2017 13:28,7/5/2017 0:00,6/29/2017 18:36,Savings,3.3594054,6.605609,UBA,Permanent,Unknow,31,0
8a858f5e599783c0015997c56ef70ffa,301808589,2,10000,11500,15,29:18.0,No_referee,2/2/2017 13:41,2/2/2017 14:41,2/17/2017 0:00,2/16/2017 16:14,Savings,3.30555,6.5103567,GT Bank,Unknown,Unknow,43,0
8a858f5e599783c0015997c56ef70ffa,301792780,1,10000,11500,15,44:35.0,No_referee,1/13/2017 12:49,1/13/2017 13:49,1/30/2017 0:00,1/27/2017 23:29,Savings,3.30555,6.5103567,GT Bank,Unknown,Unknow,43,0
8a858f785cea234f015cea434e0a09e6,301953730,1,10000,11500,15,10:23.0,8a858eba5c884d2a015c8bea59385157,6/27/2017 16:13,6/27/2017 17:14,7/12/2017 0:00,7/12/2017 13:00,Savings,3.6595105,6.6681408,GT Bank,Permanent,Unknow,33,1
8a858fa45bd95e9a015be131cdec35a8,301912857,1,10000,11500,15,14:47.0,No_referee,5/18/2017 16:38,5/18/2017 17:39,6/2/2017 0:00,6/1/2017 8:04,Savings,3.5159825,6.7062641,Zenith Bank,Permanent,Unknow,33,0
8a858fa45bd95e9a015be131cdec35a8,301924004,2,10000,13000,30,41:59.0,No_referee,6/1/2017 13:28,6/1/2017 14:28,7/3/2017 0:00,7/3/2017 4:35,Savings,3.5159825,6.7062641,Zenith Bank,Permanent,Unknow,33,1
8a858e105bd92644015be762bf10576f,301895331,1,10000,11500,15,49:05.0,8a858e185b4923b4015b536354895cae,5/8/2017 10:53,5/8/2017 11:54,5/23/2017 0:00,5/23/2017 12:33,Savings,3.2975096,6.6020294,GT Bank,Permanent,Unknow,28,1
8a858e105bd92644015be762bf10576f,301931269,2,10000,13000,30,08:38.0,8a858e185b4923b4015b536354895cae,6/8/2017 11:21,6/8/2017 12:21,7/10/2017 0:00,7/10/2017 11:58,Savings,3.2975096,6.6020294,GT Bank,Permanent,Unknow,28,1
8a858ed1594a282f01594a4d14f50a58,301953671,1,10000,13000,30,38:23.0,No_referee,6/27/2017 15:28,6/27/2017 16:29,7/28/2017 0:00,7/24/2017 10:28,Savings,4.5306913,7.757783,GT Bank,Permanent,Unknow,40,0
8a858f5f5b39bb0c015b3b298dd1358b,301944135,3,10000,11500,15,44:42.0,No_referee,6/19/2017 19:58,6/19/2017 20:58,7/4/2017 0:00,7/12/2017 8:34,Savings,3.3248839,6.4882979,GT Bank,Permanent,Unknow,37,1
8a858f5f5b39bb0c015b3b298dd1358b,301916214,2,10000,11500,15,14:31.0,No_referee,5/23/2017 10:28,5/23/2017 11:29,6/7/2017 0:00,6/19/2017 19:04,Savings,3.3248839,6.4882979,GT Bank,Permanent,Unknow,37,1
8a858f5f5b39bb0c015b3b298dd1358b,301873429,1,10000,13000,30,11:41.0,No_referee,4/19/2017 13:58,4/19/2017 15:00,5/19/2017 0:00,5/22/2017 22:56,Savings,3.3248839,6.4882979,GT Bank,Permanent,Unknow,37,1
8a858f9c57f74b1d0157f753c181047e,301922686,9,30000,34500,30,42:59.0,No_referee,5/31/2017 9:03,5/31/2017 10:03,6/30/2017 0:00,6/30/2017 17:32,Other,3.3670765,6.5692471,EcoBank,Permanent,Unknow,38,1
8a858f9c57f74b1d0157f753c181047e,301887692,8,30000,34400,30,55:13.0,No_referee,5/2/2017 20:20,5/2/2017 21:20,6/1/2017 0:00,5/31/2017 9:45,Other,3.3670765,6.5692471,EcoBank,Permanent,Unknow,38,0
8a858f9c57f74b1d0157f753c181047e,301853059,7,20000,23800,30,16:43.0,No_referee,4/3/2017 13:15,4/3/2017 14:15,5/3/2017 0:00,5/2/2017 21:01,Other,3.3670765,6.5692471,EcoBank,Permanent,Unknow,38,0
8a858f9c57f74b1d0157f753c181047e,301797236,4,10000,13000,30,00:09.0,No_referee,1/20/2017 5:55,1/20/2017 6:55,2/20/2017 0:00,2/15/2017 21:44,Other,3.3670765,6.5692471,EcoBank,Permanent,Unknow,38,0
8a858f9c57f74b1d0157f753c181047e,301750165,1,10000,13000,30,10:32.0,No_referee,10/26/2016 16:19,10/26/2016 17:19,11/25/2016 0:00,11/24/2016 12:55,Other,3.3670765,6.5692471,EcoBank,Permanent,Unknow,38,0
8a858f9c57f74b1d0157f753c181047e,301958323,10,30000,34500,30,30:32.0,No_referee,6/30/2017 20:02,6/30/2017 21:02,7/31/2017 0:00,7/30/2017 17:20,Other,3.3670765,6.5692471,EcoBank,Permanent,Unknow,38,0
8a858f9c57f74b1d0157f753c181047e,301818109,5,20000,23800,30,06:39.0,No_referee,2/15/2017 21:05,2/15/2017 22:06,3/17/2017 0:00,3/17/2017 9:51,Other,3.3670765,6.5692471,EcoBank,Permanent,Unknow,38,1
8a858f9c57f74b1d0157f753c181047e,301840143,6,20000,23800,30,52:03.0,No_referee,3/17/2017 9:13,3/17/2017 10:13,4/17/2017 0:00,4/3/2017 9:36,Other,3.3670765,6.5692471,EcoBank,Permanent,Unknow,38,0
8a858f9c57f74b1d0157f753c181047e,301764404,2,10000,13000,30,20:55.0,No_referee,11/25/2016 7:09,11/25/2016 8:09,12/27/2016 0:00,12/21/2016 12:05,Other,3.3670765,6.5692471,EcoBank,Permanent,Unknow,38,0
8a858f9c57f74b1d0157f753c181047e,301778034,3,10000,13000,30,51:20.0,No_referee,12/21/2016 12:05,12/21/2016 13:05,1/20/2017 0:00,1/20/2017 0:21,Other,3.3670765,6.5692471,EcoBank,Permanent,Unknow,38,1
8a858fe25ab3f041015ab51fc3c44cbd,301875898,2,10000,13000,30,19:39.0,No_referee,4/21/2017 14:00,4/21/2017 15:00,5/22/2017 0:00,5/16/2017 13:04,Savings,3.4787141,6.6151351,GT Bank,Permanent,Unknow,29,0
8a858fe25ab3f041015ab51fc3c44cbd,301909559,3,10000,13000,30,41:53.0,No_referee,5/16/2017 12:49,5/16/2017 13:49,6/15/2017 0:00,7/5/2017 10:31,Savings,3.4787141,6.6151351,GT Bank,Permanent,Unknow,29,1
8a858fe25ab3f041015ab51fc3c44cbd,301857630,1,10000,11500,15,57:50.0,No_referee,4/6/2017 10:04,4/6/2017 11:04,4/21/2017 0:00,4/21/2017 14:42,Savings,3.4787141,6.6151351,GT Bank,Permanent,Unknow,29,1
8a8189d152443f820152443f89500001,301673341,6,20000,24500,30,02:05.0,No_referee,8/8/2016 11:46,8/8/2016 12:47,9/7/2016 0:00,10/28/2016 9:46,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,1
8a8189d152443f820152443f89500001,301783584,8,20000,23800,30,56:44.0,No_referee,12/29/2016 11:46,12/29/2016 12:46,1/30/2017 0:00,2/24/2017 20:41,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,1
8a8189d152443f820152443f89500001,301941053,11,10000,11500,15,12:29.0,No_referee,6/16/2017 13:34,6/16/2017 14:34,7/3/2017 0:00,6/21/2017 13:02,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,0
8a8189d152443f820152443f89500001,301600134,1,5000,6500,30,18:15.0,No_referee,1/15/2016 7:53,1/15/2016 8:53,2/15/2016 0:00,2/2/2016 8:13,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,0
8a8189d152443f820152443f89500001,301946488,12,10000,11500,15,52:47.0,No_referee,6/21/2017 12:53,6/21/2017 13:54,7/6/2017 0:00,6/29/2017 10:42,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,0
8a8189d152443f820152443f89500001,301610305,4,10000,13000,30,02:21.0,No_referee,4/12/2016 8:26,4/12/2016 9:26,5/12/2016 0:00,5/27/2016 9:38,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,1
8a8189d152443f820152443f89500001,301602230,3,10000,13000,30,02:58.0,No_referee,3/10/2016 0:47,3/10/2016 1:47,4/11/2016 0:00,4/11/2016 12:33,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,1
8a8189d152443f820152443f89500001,301751963,7,20000,24500,30,29:56.0,No_referee,10/30/2016 15:49,10/30/2016 16:49,11/29/2016 0:00,12/25/2016 0:00,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,1
8a8189d152443f820152443f89500001,301625664,5,10000,13000,30,40:47.0,No_referee,5/28/2016 8:03,5/28/2016 9:03,6/27/2016 0:00,8/8/2016 12:25,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,1
8a8189d152443f820152443f89500001,301909555,10,10000,13000,30,33:38.0,No_referee,5/16/2017 12:46,5/16/2017 13:47,6/15/2017 0:00,6/16/2017 9:23,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,1
8a8189d152443f820152443f89500001,301825873,9,10000,13000,30,32:22.0,No_referee,2/24/2017 19:59,2/24/2017 20:59,3/27/2017 0:00,4/4/2017 20:17,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,1
8a8189d152443f820152443f89500001,301601022,2,5000,6500,30,11:37.0,No_referee,2/3/2016 15:39,2/3/2016 16:39,3/3/2016 0:00,3/9/2016 13:11,Other,3.3137109,6.6492708,GT Bank,Self-Employed,Unknow,31,1
8a8588b754517d800154555019c36231,301828401,3,10000,13000,30,33:18.0,No_referee,2/28/2017 17:39,2/28/2017 18:39,3/30/2017 0:00,4/5/2017 9:18,Savings,7.0257568,4.8364665,Fidelity Bank,Permanent,Primary,46,1
8a8588b754517d800154555019c36231,301941690,6,10000,13000,30,24:46.0,No_referee,6/17/2017 7:06,6/17/2017 8:06,7/17/2017 0:00,7/13/2017 1:14,Savings,7.0257568,4.8364665,Fidelity Bank,Permanent,Primary,46,0
8a8588b754517d800154555019c36231,301871153,4,10000,13000,30,53:18.0,No_referee,4/17/2017 13:14,4/17/2017 14:14,5/17/2017 0:00,5/17/2017 0:00,Savings,7.0257568,4.8364665,Fidelity Bank,Permanent,Primary,46,1
